gene_symbol,count
TTC27,2
NCAPG,2
KDM4A,2
OR2K2,2
HSD17B6,2
NTN1,2
NUDT6,2
TPGS1,2
GALNT7,2
UBAP2,2
SLC19A3,2
TMEM201,2
OAS1,2
FASN,2
KLB,2
VWDE,2
UCP3,2
MIR4458 /// MIR4458HG,2
FASLG,2
HERPUD1,2
C6orf118,2
KLHDC7A,2
HIST1H2AK,2
ZNF717,2
NOL10,2
GTF2A1,2
SCFD2,2
LCN8,2
NCSTN,2
PSMC3IP,2
LINC00883,2
MYL6,2
MPDZ,2
HSPB7,2
KBTBD6,2
APOC3,2
KIF14,2
LOC100506558 /// MATN2,2
NEUROD2,2
SDCBP2-AS1,2
DCX,2
SLC13A1,2
WNT16,2
NSUN5P1 /// NSUN5P2,2
FAM101B,2
RND2,2
RING1,2
KCNK15,2
WDR44,2
CALCR,2
PLEKHF2,2
CCNB1,2
ACE,2
KIR3DX1,2
KCNG1,2
BLOC1S3,2
NAT16,2
C11orf24,2
SNX32,2
FCHO2,2
DMP1,2
F2RL2,2
DTX2P1-UPK3BP1-PMS2P11,2
COQ3,2
SSRP1,2
LRRC39,2
GPRIN2,2
GOLGA4,2
CNBP,2
MIR943 /// NELFA,2
NOTCH3,2
PWRN2,2
JUP /// KRT17,2
ZNF697,2
OBP2A /// OBP2B,2
SUV39H2,2
SGOL2,2
NT5C,2
LAPTM5,2
ZBTB17,2
UBQLN4,2
CTC-425F1.4,2
UBR1,2
GTF2IRD2,2
FAM195A,2
SLC25A46,2
DSCR10,2
GNG11,2
MIR424 /// MIR503HG,2
MMP15,2
KCTD17,2
ASF1A,2
MTHFS /// ST20-MTHFS,2
HEPH,2
SHE,2
ANKRD20A12P,2
LRR1,2
C21orf90,2
KRT222,2
ATG9B,2
SLC23A3,2
RHOBTB2,2
ZNF324B,2
IFI44,2
ZNF552,2
COA7,2
BZW1,2
LOC100287015,2
CKAP5,2
MACROD1,2
ZNF540,2
CD244,2
TUBA1C,2
CYB5R1,2
ZDHHC19,2
AKR7A3,2
NET1,2
SRGAP2,2
ASPG,2
PDZD3,2
CACNG2,2
HNRNPK,2
THAP5,2
ZNF667,2
RASGEF1A,2
LOC101929450,2
IGF2R,2
MEGF6,2
RGS8,2
C7,2
CDH22,2
LINC01133,2
RASIP1,2
HMGCS1,2
YPEL5,2
KIF2A,2
FAM83C,2
PRODH2,2
CHRD,2
JMY,2
VMO1,2
EFHB,2
TNFAIP3,2
USP8,2
RP11-744D14.2,2
LOC150005,2
CALML3,2
TRAF3IP2,2
TSPY26P,2
IFFO1,2
PRSS2,2
EME1,2
TSPAN32,2
CDCA7,2
EVC2,2
PDGFD,2
TSPAN14,2
PPP1R17,2
RBM15B,2
WNT10A,2
LOC654342,2
RAB32,2
LEPREL1,2
ARID4B /// RBM34,2
PRPF4,2
ERVK3-1 /// ZNF8,2
DBN1,2
PRPSAP1,2
TMEM171,2
COG8,2
IQGAP2,2
ENTHD1,2
RBM46,2
MREG,2
CAPN7,2
COA3,2
ZNF597,2
GNLY,2
CABIN1,2
LPPR2,2
NRCAM,2
TRIM43 /// TRIM43B,2
MAGOH /// MAGOHB,2
FAM189B,2
ARF4,2
DND1,2
SLC27A5,2
KLF11,2
TERT,2
WDR45,2
FCRL1,2
TRIL,2
SLC3A1,2
ZNF689,2
NYX,2
ZNF764,2
COX18,2
ZNF225,2
CHD5,2
AQP1,2
ORM1 /// ORM2,2
LOC100422737,2
C1orf174,2
IL17RD,2
GATA5,2
TNFSF13B,2
SPARC,2
SPOCK2,2
FRMD6,2
HIST2H2AA3 /// HIST2H2AA4,2
ZAP70,2
NPHP3-AS1,2
ANXA1,2
BAX,2
RIN2,2
PATE1,2
CORO1B,2
UQCR10,2
CATSPER2 /// CATSPER2P1 /// LOC101930343,2
CREG2,2
ZNF583,2
FBXO40,2
GFOD2,2
LGALSL,2
RP11-16N11.2,2
SCAMP4,2
RASGEF1B,2
XRN2,2
CA5B,2
LOC100507477,2
SGTB,2
NCKAP5L,2
HMGB3,2
ST8SIA1,2
LTBP1,2
BRINP1,2
LAT,2
DAB1,2
FAM111B,2
RBM12B,2
C14orf182,2
ZFAND4,2
LNX1,2
RANGRF,2
SYNGAP1,2
DDX10,2
LINC01420,2
ZNF554,2
RHPN1,2
SLC22A16,2
LOC100133445 /// LOC115110,2
EIF1AY,2
MAP3K19,2
QRICH1,2
MORF4L2-AS1,2
BDH2,2
CD5,2
GPR27,2
PLEC,2
TIMM44,2
NGEF,2
RPS27,2
ROBO4,2
TMEM9B,2
FXYD3,2
RMND5B,2
CNTNAP5,2
FAM111A,2
L1CAM,2
NAT8L,2
FAM78B,2
ZRANB2,2
HSD17B1,2
MMP24,2
PLOD2,2
BDH1,2
FAM102A,2
ANXA6,2
PRDM4,2
CHST15,2
EGFLAM-AS2,2
TSPAN6,2
DNAJC14,2
ACO2,2
LINC00884,2
ABCB6,2
TSC22D1-AS1,2
ZNF275,2
LOC102725016 /// PPP2R3B,2
LOC101927798,2
SAMD12,2
DGKQ,2
MST1L,2
MDH2,2
ZFP91,2
CAPN10,2
NLGN4X,2
LANCL1,2
CCDC59,2
S100A7A,2
IMMP1L,2
IL23R,2
STXBP2,2
IDNK,2
SLC9C2,2
COMMD6,2
TMEM206,2
EPPIN /// EPPIN-WFDC6,2
UBXN2A,2
CHPF2,2
ZNF721,2
PEX5,2
ABCC8,2
UBC,2
PLCL1,2
APEX2,2
GALK1,2
C9orf114,2
FCHSD1,2
GATSL3,2
ZNF350,2
ADAMTS18,2
CCDC152,2
ZBTB14,2
EXOC3L1,2
LY6G6D /// LY6G6F,2
LOC102725315 /// LOC727983 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P,2
MYEOV2,2
KLHL23 /// PHOSPHO2-KLHL23,2
CCDC176,2
CRBN,2
IKBKG,2
RTP3,2
CYP2D6,2
RWDD2A,2
RP5-1085F17.3,2
SLC30A2,2
KCNJ13,2
PHKG1,2
DNAI1,2
NARF,2
BC032899 /// RP11-396C23.2,2
ECM2,2
TASP1,2
ATOH7,2
SLITRK4,2
TOP1P2,2
ATG3,2
TBL2,2
TPBG,2
SLC43A2,2
WFS1,2
MADD,2
HRG,2
ALDH18A1,2
C4orf46,2
ZCCHC11,2
CXCR5,2
INTS6-AS1,2
ATP6V0A1,2
ZBTB7C,2
OR2M4,2
C3orf17,2
KIAA0513,2
TLR6,2
EML6,2
STEAP4,2
ZNF444,2
GTF3C2-AS1,2
TMX1,2
ARHGAP15 /// LOC101928361,2
PDCD7,2
CDKN2AIPNL,2
ING4,2
CHMP3 /// RNF103-CHMP3,2
PGC,2
PTCHD2,2
OR5H1,2
ENPP3,2
FOXC2,2
DOCK9-AS2,2
ZNF84,2
CCDC11,2
ZNF337,2
MAB21L2,2
KLHDC8A,2
LINC-PINT,2
LIPH,2
SCN3B,2
COL4A1,2
ZSCAN4,2
CDH24,2
PDP1,2
FAM175B,2
MPO,2
CDC40,2
PHF14,2
NOX4,2
SLIT1,2
RPL10A,2
IGFBP3,2
C14orf159,2
FBXO36,2
LOC285692,2
CPNE3,2
OR51B5,2
LOC220077,2
ADAM33,2
TRIM52,2
GRAMD3,2
ABHD12B /// MIR4454,2
TBXAS1,2
NDUFS7,2
NES,2
LOC101928535,2
WDR3,2
TMEM44,2
CYP11B1,2
GFRA2,2
GNAT1,2
LOC101928189 /// RSRP1,2
GFRA4,2
ANKRD26,2
MAG,2
LOC100506207,2
RP11-498C9.15,2
TFAP2A-AS1,2
GUK1,2
LOC101929740 /// ZNF37A,2
AKAP11,2
CYTH1,2
STMN3,2
ZNF419,2
C16orf46,2
ASAP3,2
QSOX1,2
XPO6,2
ST3GAL4,2
CYB5D1,2
KRTCAP2,2
SATB2-AS1,2
MBLAC2,2
ATP6V0C,2
COL4A5,2
JKAMP,2
ZBTB11,2
MDP1 /// NEDD8-MDP1,2
NETO2,2
ZNF653,2
ZCCHC8,2
TMIE,2
DNASE1L3,2
CSNK1E /// CSNK1E,2
CROCCP3,2
MSH3,2
MUC12,2
ZYX,2
VWF,2
SRRM1,2
AICDA,2
ABHD4,2
MARK4,2
LAIR1,2
C2CD4B,2
GPX3,2
COL5A2,2
METTL5,2
KIAA0319L,2
ABCB4,2
REC8,2
TMC7,2
PSG5,2
XRCC6BP1,2
SNAI1P1 /// SNAI1P1,2
ZNF175,2
PGM3,2
PHRF1,2
SPTSSA,2
EDF1,2
GFI1B,2
TERF1,2
HIST1H1T,2
ZNF347,2
KLHL41,2
C3orf70,2
IFNLR1,2
CSTB,2
HERC3 /// LOC101929134,2
CXCL8,2
CORO2A,2
PBOV1,2
MSANTD3-TMEFF1 /// TMEFF1,2
FLAD1,2
IMPG2,2
INO80C,2
CDKN2D,2
ARHGAP44,2
NQO2,2
ASB2,2
PDGFC,2
C18orf61,2
MDS2,2
TMEM161A,2
CLDN15,2
GSS,2
HEXDC,2
RXRA,2
ZNF585B,2
TMEM176B,2
GABRG1,2
IL36B,2
ADCYAP1R1,2
LRRIQ3,2
RASL10B,2
FAM173B,2
DVL2,2
LOC100506142,2
VWA3A,2
SYT16,2
SEPT5-GP1BB,2
RANBP17,2
PTRH1,2
IWS1,2
C10orf99,2
GLB1L3,2
KRT40,2
TMEM237,2
CHRNA1,2
HHEX,2
GRAMD4,2
FAM53B-AS1,2
KRTAP2-3 /// KRTAP2-4,2
TMEM41B,2
SFMBT2,2
ZFHX2,2
STIM1,2
SPATA17,2
GDI2,2
ZBED6,2
MPP4,2
PPP2R2D,2
TBCE,2
CTA-445C9.15,2
LRCH4 /// SAP25,2
GABRQ,2
ZBTB3,2
CPXCR1,2
UBL3,2
MIR21 /// VMP1,2
LOC731424,2
CTD-2008P7.1,2
VPS33B,2
NBEAL2,2
ARMCX6,2
ZNF605,2
DMPK,2
LOC100506730,2
ADCY3,2
LRRC46,2
CCDC37,2
NDUFA5,2
MTURN,2
CNTRL,2
TGFB3,2
MYCT1,2
PPM1E,2
DYRK1B,2
CLSTN2,2
COMMD7,2
HDAC10,2
LEF1-AS1,2
NSUN5P1,2
LINC00630,2
ALDH1L1,2
CCNC,2
TMEM131,2
DSCAML1,2
PHC2,2
DNAH5,2
PCDHGB7,2
GRPEL2,2
IGHA1 /// IGHA2 /// IGHG1 /// IGHG4 /// IGHM /// IGHV4-31 /// LOC102723407,2
APOB,2
NOX5,2
PPWD1,2
CHKA,2
SYN1,2
MTMR14,2
LOC101929865 /// LOC101930243,2
ST6GAL2,2
THNSL1,2
RAB11FIP2,2
LINC00937,2
WWTR1-AS1,2
CLK3,2
PRPS2,2
GOLGA1,2
PTGER4,2
LRRC57,2
MESP2,2
KIAA1656,2
ZSWIM8,2
LMAN2,2
EIF1B,2
GAB3,2
FREM1,2
KIF19,2
ZNF236,2
FLJ35934,2
SGPP1,2
LOC102606465,2
SMYD1,2
RPS15,2
NDUFV1,2
ATP5I,2
WDR17,2
LOC80154,2
PIGT,2
CT45A1 /// CT45A2 /// CT45A3 /// CT45A4 /// CT45A5 /// CT45A6 /// LOC101060211 /// LOC102723631 /// LOC102723680 /// LOC102723737,2
ARHGEF5,2
LOC401463,2
TSSK2,2
PNMA3,2
ENC1,2
MIR6840 /// PILRB /// STAG3L5P-PVRIG2P-PILRB,2
PIGV,2
IL22,2
BRCA2,2
SAMD8,2
C22orf15,2
ATXN10,2
RP11-884K10.7,2
HSPA13,2
LINC01330,2
ELN,2
VWA5B1,2
LOC283745,2
LRRN3,2
ENPP2,2
ABCB11,2
SLC25A3,2
BBS4,2
FAM13C,2
IFT22,2
CCKAR,2
TPK1,2
ADORA2A-AS1,2
C8orf88,2
KCNK9,2
CCDC66,2
EREG,2
CLNS1A,2
TOR2A,2
GGACT,2
RGS3,2
LINC00511 /// LINC00673,2
ARHGAP20,2
FBXO5,2
ELAC2,2
LOC100652930 /// NPEPL1 /// STX16-NPEPL1,2
LOC100505851,2
PPP3R1,2
FBXL3,2
SF3B2,2
STYK1,2
ST8SIA2,2
TFPI2,2
NACC1,2
XDH,2
ARHGEF10L,2
CDSN,2
GTF2I /// GTF2IP1 /// LOC100093631,2
CD300LB,2
OTX2,2
LOC401134,2
C2orf88,2
RASL11B,2
PRRG3,2
SEC22A,2
DGAT2,2
FOXA1,2
ALPPL2,2
UNC93A,2
HRASLS5,2
NLGN1,2
DNAH12,2
IP6K2,2
ZNF532,2
LOC101930630 /// STRC,2
MYBL1,2
MUC6,2
ATP5G2,2
CPNE6,2
MAPK15,2
SLC45A2,2
RAD23A,2
FAM120C,2
CLEC4C,2
RAPGEF3,2
LOC440028,2
SLC4A1AP,2
TMEM53,2
FBXL13,2
LAMA1,2
ATPAF2,2
STK16,2
KLHL31,2
VWA8,2
AKNA,2
PRPS1,2
CDAN1,2
PLA2G12B,2
LOC729296 /// MIR646HG,2
CACHD1,2
AKAP7,2
ANKRD54,2
SLAMF8,2
EXOC6B,2
RAD51D,2
CAB39,2
LOC101928817,2
HOXA3,2
ADAP2,2
RP11-700H6.1,2
GDE1,2
IKZF5,2
SLC6A13,2
TMCC2,2
GUSB,2
GABRG3,2
HRH1,2
CYYR1,2
KCNJ9,2
KPNA2,2
OR2J2,2
PTER,2
VPS18,2
QSOX2,2
PGR,2
C19orf83,2
CCT2,2
ROS1,2
SPAG5-AS1,2
TRRAP,2
LOC100289561 /// LOC100630923 /// PRKRIP1,2
ZNF569,2
SPP1,2
RP11-212P7.2,2
WDR49,2
MAFK,2
YEATS2,2
ACTR6,2
EPHA1-AS1,2
PPIF,2
TAF7L,2
CLEC16A,2
LOC101928001,2
HTRA3,2
RHO,2
OSBPL5,2
ENDOD1,2
DNAJB5,2
DSG2,2
POGLUT1,2
LDB2,2
MOGAT2,2
SNX12,2
WDR86,2
FGF11,2
LINC01410,2
RRP1,2
COPG2,2
REXO1,2
IGH,2
TRABD2A,2
RAB15,2
MNT,2
PPIP5K1,2
PTCHD1,2
CATX-1,2
DAPK3 /// MIR637,2
POM121L12,2
BC040886 /// RP11-804F13.1,2
GUF1,2
ZFR2,2
EXOC3L4,2
C7orf55-LUC7L2 /// LUC7L2,2
PRKCSH,2
PTPRR,2
ADAT2,2
AC141928.1,2
MYL10,2
PQLC3,2
FAM45A,2
IKBKAP,2
GHRLOS,2
MUC3,2
PRDM16,2
ZNF542P,2
LOC93444,2
CRNDE,2
FGF14-AS2,2
GATA1,2
ZNF322,2
ABCB8,2
MAPK7,2
UNC5A,2
MKNK2,2
RPAP3,2
CIRBP-AS1,2
LOC101929607,2
NEK8,2
NAPA-AS1,2
GNB2L1 /// SNORD95 /// SNORD96A,2
EFCC1,2
NOL12,2
DNAJC3-AS1,2
DPH3,2
FAM161B,2
DFNB31,2
KRT4,2
PAPOLB,2
RP11-258C19.7,2
AK130486,2
MPHOSPH6,2
WDFY4,2
TRIM55,2
GJA9-MYCBP /// MYCBP,2
CAV1,2
HHLA2,2
HCG11,2
LINC01140,2
LYPD4,2
MFSD6,2
KIAA1328,2
METTL2A /// METTL2B,2
LINC00927,2
HAS3,2
HOMER1,2
SLC25A35,2
MAGEA10-MAGEA5 /// MAGEA5,2
DKFZp451A211 /// LOC101928841,2
FAM227B,2
LOC101929591,2
FAIM2,2
GLTSCR1L,2
CCDC33,2
TTTY8 /// TTTY8B,2
ESRRG,2
RAB39B,2
RABGGTB /// SNORD45A /// SNORD45B /// SNORD45C,2
C1orf68,2
NCRNA00185 /// TTTY14,2
ZSCAN5A,2
PLEKHH3,2
UBOX5,2
CEP19,2
SLC24A3,2
SEC31A,2
DUSP8 /// LOC101927562,2
CYP51A1 /// LRRD1,2
NKX2-1,2
PLCB4,2
TNS3,2
LOC100506870 /// LOC283140,2
CPT2,2
FOXN2,2
DGKB,2
LRFN4,2
HEMGN,2
RTP1,2
TMEM51-AS1,2
DOPEY2,2
SLC22A6,2
DGCR7,2
TOMM20,2
FAM207A,2
LAMB1,2
RGS20,2
PTCD2,2
TADA3,2
IL2RA,2
HOXA7,2
SUGP1,2
RB1,2
SPRR3,2
CPED1,2
KCTD2,2
CD7,2
FUT7,2
CDH2,2
SLC52A2,2
MLEC,2
LOC100049716,2
PPP2R5A,2
ZNF839,2
OR2L1P,2
NDEL1,2
TRIM65,2
MAGEB4,2
RAP1GAP,2
SRF,2
LAS1L,2
SKA2,2
TRPV6,2
AP1M1,2
INHBA-AS1,2
BCL9L,2
SAFB2,2
AQP12A /// AQP12B,2
PDLIM2,2
LRRN4,2
PPP1R3C,2
SNX4,2
ATP5J2-PTCD1 /// PTCD1,2
BAIAP3,2
ZBED4,2
KIAA0754,2
GAS6-AS1,2
ZZZ3,2
MCOLN2,2
PPP3R2,2
PEG10,2
EPSTI1,2
PLSCR2,2
ZNF142,2
MED4,2
ACY3,2
HDAC11,2
HIBCH,2
GRIN3A,2
TWSG1,2
PACS1,2
CACNG5,2
SETD3,2
KIAA0100,2
DNAJC5B,2
KLF5,2
ADO,2
AGAP11,2
OARD1,2
USP27X,2
FBXL12,2
LDLRAP1,2
STX8,2
NDUFC1,2
FUT2,2
KCNQ1,2
PPIB,2
SF3B3,2
GLOD5,2
PAK3,2
TOP3B,2
HHLA1,2
ARHGEF15,2
HEYL,2
LINC00302,2
ANHX,2
OTOP2,2
CRIPAK,2
CD82,2
CRYGS,2
RBM3,2
PHF21B,2
KCTD10,2
NRL,2
CNGB3,2
ARL8B,2
EXOSC7,2
SLC2A9,2
C15orf40,2
SLC6A17,2
SPACA6P,2
ASCC1,2
DPCR1,2
XG,2
FOXE1,2
ALPL,2
DCDC2,2
ZNF215,2
SLC25A11,2
CNPPD1,2
APOA5,2
ASB14,2
LOC101928625 /// MED21,2
WNT9A,2
ARAF,2
KIF3C,2
CCDC22,2
SLC25A44,2
NUMBL,2
FCER1G,2
KCNH7,2
RUNDC3B,2
MED12L,2
GUSBP1 /// GUSBP4,2
KCNQ4,2
KATNAL1,2
HSD11B1L,2
HSPA12B,2
CLDN6,2
KIAA1654,2
TYRO3P,2
NR1I2,2
KCNA1,2
ACTG2,2
TUBB3,2
HIST1H2BD,2
CHMP4B,2
ALKBH8,2
FLVCR1,2
ANKRD23 /// ANKRD39,2
BET1L,2
SLCO4A1,2
MTA1,2
TMEM173,2
KCNJ4,2
TRAF1,2
ZNF843,2
CAMKK1,2
GJA5,2
BRIP1,2
AHSG,2
SPSB3,2
RCN3,2
FEN1,2
SLC35E2 /// SLC35E2B,2
APOBEC3G,2
KAT8,2
GNAI1,2
AMZ1,2
LOC646778,2
TMEM40,2
CSF2,2
TCHP,2
STK38L,2
GTF2H3,2
PACSIN1,2
LOC100506314,2
LOC100506235,2
ADAM5,2
C19orf45,2
PRKACA,2
PSAT1,2
SLC18A2,2
GRIA1,2
LINC01013,2
SEPW1,2
CACNB4,2
ZDHHC4,2
ZHX3,2
PAX9,2
PKIB,2
EIF4ENIF1,2
MYH7B,2
CYP4B1,2
GLYCTK,2
BNIP3,2
SHMT1,2
MRPL47,2
C19orf10,2
LEPROTL1,2
GRM7 /// LOC100996542,2
NLRX1,2
DUS2,2
AGPAT4,2
NKIRAS2,2
DCBLD1,2
XPOT,2
SULT2A1,2
PXN,2
LOC100507389,2
ALG2,2
NUDT7,2
PKD2L2,2
DEFB124,2
RAD9B,2
SNX14,2
SLC5A1,2
RFK,2
TUBA3C /// TUBA3D,2
AX748294 /// RP11-1006G14.1,2
TTC9C,2
CNOT6,2
MED20,2
CRP,2
RHOU,2
A2ML1,2
ANXA9,2
PLEKHG5,2
CHMP5,2
AGER,2
HEXIM1,2
UTP15,2
CD2BP2,2
STOX1,2
NPEPL1,2
ZNF577,2
LYRM9,2
AK3,2
BIRC3,2
HSPA6,2
HSP90B1,2
ACOT8,2
CBLC,2
HYPK /// MIR1282 /// SERF2 /// SERF2-C15ORF63,2
BCAR1,2
PPFIA3,2
ACADSB,2
HOXB5,2
ZC3H6,2
TMEM184A,2
ARFRP1,2
LINC00308,2
NLRP2,2
GYG1,2
C3orf14,2
NOD1,2
LINC01120,2
LAD1,2
COLCA1,2
LINC00226,2
MAPK8IP2,2
LILRB1,2
TGIF2,2
MPC2,2
ESF1,2
ALDH1B1,2
RBMY3AP,2
SNRPB,2
RAB3D,2
SOWAHC,2
LOC155060 /// ZNF783,2
LOC81691,2
GIMAP6,2
LINC01187,2
NAA35,2
PKP2,2
COLGALT1,2
CYP3A7 /// CYP3A7-CYP3AP1,2
CLMP,2
ILDR1,2
DCAF4L2,2
EGFL8 /// PPT2 /// PPT2-EGFL8,2
ZNF200,2
ASMT,2
TSPAN9,2
TMEM161B-AS1,2
ZNF311,2
LOC284561,2
TMBIM6,2
HPYR1,2
CARD11,2
FAF2,2
IGHA1 /// IGHV4-31,2
OR10D3,2
NIPA1,2
OPN3,2
PPAP2A,2
LINC00313,2
COPZ1,2
CUX2,2
SLC27A2,2
PRNP,2
EXOC2,2
TRMT6,2
SLC37A1,2
RPL18A /// SNORA68,2
KIAA1958,2
SATB2,2
COQ10B,2
ZFC3H1,2
C21orf91-OT1,2
PAQR5,2
THNSL2,2
LOC101927049,2
SNCG,2
SMG6,2
MARCH9,2
COL28A1,2
PTPRM,2
FTSJ1,2
GSTA1,2
ORC4,2
SBNO2,2
OLFM3,2
RTCA,2
C1orf53,2
UBXN1,2
GET4 /// RP11-449P15.2,2
ITPRIP,2
C9orf47,2
DEGS1,2
SH3BP5,2
SUPT4H1,2
C15orf49,2
ZNF253,2
OAF,2
SNHG17,2
SOX15,2
SCCPDH,2
TPTEP1,2
CBX6,2
ANXA4,2
POM121L9P,2
ARHGEF37,2
C10orf10,2
PREX1,2
PDAP1,2
EIF3J,2
OCRL,2
PTGIR,2
USO1,2
PURG,2
TREML3P,2
PWAR6,2
TMEM241,2
C3orf52,2
GLTSCR2 /// SNORD23,2
MRPL23,2
CDT1,2
ABCC6 /// LOC101930322,2
FBXL5,2
MTMR10,2
METTL12 /// SNORA57,2
CC2D1B,2
MTMR4,2
KLHL17,2
SLC29A4,2
TRIM58,2
PCF11,2
CLPX,2
RP11-395B7.7,2
CLIP3,2
GSTO2,2
F2R,2
KLK8,2
MSRA,2
THAP4,2
DDX27,2
TAF2,2
CERS3,2
HOXA11,2
YRDC,2
MGAT4B,2
CTD-2287O16.5,2
SLC25A45,2
SLC5A7,2
CYP26B1,2
TBC1D13,2
FAM210B,2
CR2,2
CCP110,2
DNALI1,2
LOC285740,2
TPD52L3,2
ACVR2A,2
AKAP8,2
FAIM3,2
PAQR9,2
TIAM1,2
HID1,2
SNTG2,2
BRMS1L,2
L3MBTL2,2
HCFC1R1,2
SFTPA1 /// SFTPA2,2
RNASEH2C,2
ADA,2
HSPA4L,2
POLR1A,2
GALNT4 /// POC1B-GALNT4,2
KCNMB1,2
R3HCC1L,2
HTT,2
ZNF74,2
ANKRD10-IT1,2
TMPRSS15,2
LOC100506990,2
HOOK1,2
KLF8,2
HSPG2,2
SH3D19,2
HUS1B,2
HSPB8,2
SCNN1G,2
GPRC5C,2
PILRA,2
LINC00969,2
NAP1L5,2
LPIN2,2
GBA3,2
FAM182B /// FAM27B /// FAM27C,2
SLC12A1,2
NDST2,2
GDA,2
LAMC2,2
MGAT4C,2
NDUFAF4,2
DESI1,2
FOXJ3,2
GABPA,2
GBP6,2
CGN,2
NUS1,2
CPSF3L,2
IFIT3,2
VENTXP1,2
MRPL38,2
ECE1,2
ZNF135,2
LOC100996643 /// LOC101928195 /// MTHFD1L,2
MAP3K1,2
HEY1,2
LY6K,2
NPFF,2
TMEM50A,2
OSER1,2
C18orf21,2
FAM153A /// FAM153B /// LOC100507387,2
LOC646268,2
HNRNPL,2
TPTE2P5,2
ZNF26,2
WDR76,2
ZXDB,2
IL15,2
RRAGD,2
CHD1,2
SIGLEC1,2
SLC8A3,2
BRCA1,2
TMCO4,2
ACOXL,2
HMOX2,2
MPDU1,2
PRKCQ,2
DPY19L2,2
PRR5,2
WAS,2
SBDS /// SBDSP1,2
UNC119B,2
CHCHD7,2
DGKZ,2
LOC146880,2
RP11-456O19.2,2
ZNF696,2
UQCR11,2
ELF4,2
CDYL2,2
C6orf223,2
CCRN4L,2
PMP2,2
LOC101927424 /// LOC101929800 /// LOC440896,2
DOCK10,2
VPS37A,2
ATP6V1G1,2
RP11-757F18.5,2
KCNQ5,2
P4HA3,2
C1QTNF7,2
SYCP1,2
HCN2,2
TP53TG5,2
CAPZA1,2
PIGF,2
ZNF790-AS1,2
GPR37L1,2
MMP8,2
L3MBTL4,2
EIF2AK3,2
ZNF682,2
ID2,2
FOXP4,2
TUBGCP4,2
NUP62CL,2
DKK2,2
SMIM2,2
CLASP1,2
CUEDC1,2
HDDC2,2
ATP1B4,2
MAN2A2,2
FAM200A,2
BRD7P3,2
EPAS1,2
ZNF394,2
GID4,2
EVX1,2
ZNF608,2
SLC2A14 /// SLC2A3,2
STRN3,2
AP3M2,2
RNF19A,2
FAM98A,2
UCHL1,2
CYP2B6,2
PINK1,2
ADAM8,2
ORC2,2
MSN,2
PGP,2
C15orf59,2
RPS6KA3,2
COLGALT2,2
PRDX5,2
ZKSCAN5,2
EPN3,2
TBC1D7,2
OR1J2,2
WDR13,2
LBP,2
LOC389906 /// LOC441528,2
DDO,2
LOC101927377,2
TRAPPC10,2
SNORA71A,2
SUSD2,2
PAFAH2,2
LOH12CR1,2
ASB8,2
GABRB1,2
CGA,2
PSMD1,2
FAM201B /// LOC648761,2
LOC100133920 /// LOC100996643 /// LOC101928195 /// LOC101929583 /// LOC286297,2
CCNE1,2
TOP1,2
ZNF44,2
NAPB,2
CAPN2,2
CEP85L,2
LRRC2,2
B4GALT3,2
LOC100507053,2
GABARAPL1,2
MTCH2,2
MPEG1,2
LOC101928327,2
TMTC2,2
BEND4,2
HLA-F-AS1,2
DICER1-AS1,2
MEGF9,2
GPR113,2
ZNF502,2
CCDC158,2
LINC00963,2
LOC101929335,2
PER4,2
CCT5,2
PPP5C,2
TMEM209,2
SOX12,2
RUSC1-AS1,2
LOC285902 /// ZNF273 /// ZNF479,2
TMEM261,2
DPF1,2
PRKCG,2
GFAP,2
ARV1,2
STAG3L1 /// STAG3L2 /// STAG3L3,2
WDR11,2
PIK3CB,2
KAL1,2
KCTD6,2
ABCA5,2
HNF4G,2
FAM129A,2
KLF14,2
TMEM177,2
CROCC,2
CCR2,2
CMC4,2
MUC5B,2
MRPS14,2
C6orf123,2
LOC100507283,2
PTGFR,2
PLEKHG4B,2
NSF,2
RNF19B,2
COQ2,2
R3HDM4,2
DNAAF1,2
ACTR1A,2
C21orf88,2
TNFAIP6,2
LETM2,2
LOC285593,2
CKMT2-AS1,2
BAI3,2
GJA3,2
ADH6,2
CDKN2C,2
BTN3A2,2
SARS,2
CRABP1,2
C19orf44,2
CLDN1,2
SPATA31E1,2
ISG20,2
NRIP3,2
DMXL2,2
NR1I3,2
SENP1,2
ZFAND6,2
ENPP5,2
RFC2,2
OAZ2,2
RCOR1,2
ZFYVE26,2
CMYA5,2
REEP1,2
SIDT2,2
C21orf33,2
ZC3H8,2
ZNF711,2
GLRX,2
TMEM56,2
ZNF837,2
LOC101060691 /// NUTM2A-AS1,2
LOC401312,2
SEMA3C,2
XPO1,2
GEMIN6,2
MLF1,2
LOC100505498,2
KIFC2,2
SLC25A53,2
CTC-471F3.6,2
CHMP1B,2
TNFRSF21,2
VNN1,2
LOC102724814,2
CCT6A,2
SMOC2,2
EXOC3,2
RAB7B,2
KANSL1,2
MYO1G,2
ADAM21,2
LOC439933,2
CSNK2A2,2
RBFOX3,2
ZNF818P,2
CTBP1-AS2,2
RNF38,2
MYL9,2
GATS,2
AVPR2,2
ADNP,2
LOC728705 /// TMEM263,2
FER1L4,2
CUL2,2
FAM107B,2
RBM26-AS1,2
KIAA1468,2
COPE,2
BDNF,2
STC2,2
NMNAT3,2
TYMP,2
